geoid10,nearest_greenway_loop_contiguous_dist,nearest_greenway_loop_contiguous_score,los_closest_park_dist,los_dist_score,los_acre_score,los_exp_score,los_3_factor_total_score,los_3_factor_grade,los_total_score,los_total_grade,la_closest_park_dist,la_dist_score,la_acre_score,la_exp_score,la_3_factor_total_score,la_3_factor_grade,la_total_score,la_total_grade,la_los_closest_park_diff,la_los_closest_park_diff_pct,la_los_dist_score_diff,la_los_acre_score_diff,la_los_exp_score_diff,la_los_3_factor_total_score_diff,la_los_total_score_diff,pop_2018,popdensity_2018,pop_pct,tothh_2018,hh_pct,low_income,low_income_pct_tot_pop,low_income_pct_low_income,middle_income,middle_income_pct_tot_pop,middle_income_pct_middle_income,high_income,high_income_pct_tot_pop,high_income_pct_high_income,los_income_low_a,los_income_low_b,los_income_low_c,los_income_low_d,los_income_low_f,los_income_middle_a,los_income_middle_b,los_income_middle_c,los_income_middle_d,los_income_middle_f,los_income_high_a,los_income_high_b,los_income_high_c,los_income_high_d,los_income_high_f,la_income_low_a,la_income_low_b,la_income_low_c,la_income_low_d,la_income_low_f,la_income_middle_a,la_income_middle_b,la_income_middle_c,la_income_middle_d,la_income_middle_f,la_income_high_a,la_income_high_b,la_income_high_c,la_income_high_d,la_income_high_f,race_white_pop_2018,race_white_pct_totpop,race_white_pct_white_pop,race_black_pop_2018,race_black_pct_totpop,race_black_pct_black_pop,hisp_pop_2018,hisp_pct_totpop,hisp_pct_hisp,hisp_no_bw_pop_2018,hisp_no_bw_pct_totpop,hisp_no_bw_pct_hisp_no_bw_pop,minority_pop_2018,minority_pct_totpop,minority_pct_minority_pop,los_white_a,los_white_b,los_white_c,los_d_white_d,los_white_f,los_black_a,los_black_b,los_black_c,los_black_d,los_black_f,los_hisp_a,los_hisp_b,los_hisp_c,los_hisp_d,los_hisp_f,los_hisp_no_bw_a,los_hisp_no_bw_b,los_hisp_no_bw_c,los_hisp_no_bw_d,los_hisp_no_bw_f,los_minority_a,los_minority_b,los_minority_c,los_minority_d,los_minority_f,la_white_a,la_white_b,la_white_c,la_white_d,la_white_f,la_black_a,la_black_b,la_black_c,la_black_d,la_black_f,la_hisp_a,la_hisp_b,la_hisp_c,la_hisp_d,la_hisp_f,la_hisp_no_bw_a,la_hisp_no_bw_b,la_hisp_no_bw_c,la_hisp_no_bw_d,la_hisp_no_bw_f,la_minority_a,la_minority_b,la_minority_c,la_minority_d,la_minority_f,cac,council_dist,council_person,beltline,sqmi
371830509002028,4203.3552132510995,4,0.821607674576485,3,5,5,13,A,17,A,0.821607674576485,3,5,5,13,A,17,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Central,C,Corey Branch,Inside,0.005060223270175621
371830509002029,4515.9877527871895,4,0.62948263928439,4,4,4,12,B,16,B,0.62948263928439,4,5,5,14,A,18,A,0.0,0.0,0,1,1,2,2,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Central,C,Corey Branch,Inside,0.00314585986881927
371830509002030,1177.78713708777,5,0.224148744813417,5,5,5,15,A,20,A,0.224148744813417,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,186,21281.2352795013,0.03716907532932601,54,0.0267996724484479,39,0.00779351579485868,0.072867232166212,13,0.00259783859828623,0.0143598807025295,1,0.00019983373832971002,0.00176740897843761,39,0,0,0,0,13,0,0,0,0,1,0,0,0,0,39,0,0,0,0,13,0,0,0,0,1,0,0,0,0,14,0.0027976723366159397,0.00493193923850858,151,0.0301748944877862,0.10674848360597801,21,0.0041965085049239,0.03523312584937,16,0.0031973398132753602,0.0463324935568876,174,0.0347710704693695,0.0729642349448365,14,0,0,0,0,151,0,0,0,0,21,0,0,0,0,16,0,0,0,0,174,0,0,0,0,14,0,0,0,0,151,0,0,0,0,21,0,0,0,0,16,0,0,0,0,174,0,0,0,0,Central,C,Corey Branch,Inside,0.00874009415135597
371830509003000,14.5011600711449,5,0.0149479342517612,5,5,5,15,A,20,A,0.0149479342517612,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,41,713.069416885459,0.0081931832715181,19,0.00942951438000943,14,0.0027976723366159397,0.0261574679571017,4,0.000799334953318839,0.00441842483154755,0,0.0,0.0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,33,0.00659451336488042,0.0233291388013064,7,0.0013988361683079699,0.0117443752831233,6,0.00119900242997826,0.0173746850838329,41,0.0081931832715181,0.0171927220272316,1,0,0,0,0,33,0,0,0,0,7,0,0,0,0,6,0,0,0,0,41,0,0,0,0,1,0,0,0,0,33,0,0,0,0,7,0,0,0,0,6,0,0,0,0,41,0,0,0,0,Central,C,Corey Branch,Inside,0.0574979083790743
371830509003001,53.05542122184179,5,0.0273290836614453,5,5,5,15,A,20,A,0.0273290836614453,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,36,11714.7145322613,0.00719401457986955,17,0.0084369339189558,12,0.00239800485995652,0.0224206868203729,4,0.000799334953318839,0.00441842483154755,0,0.0,0.0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,29,0.00579517841156158,0.0205013644011481,6,0.00119900242997826,0.0100666073855343,5,0.000999168691648548,0.0144789042365274,35,0.0069941808415398396,0.0146767139256855,1,0,0,0,0,29,0,0,0,0,6,0,0,0,0,5,0,0,0,0,35,0,0,0,0,1,0,0,0,0,29,0,0,0,0,6,0,0,0,0,5,0,0,0,0,35,0,0,0,0,Central,C,Corey Branch,Inside,0.00307305823806965
371830509003002,336.445117900919,5,0.0412992150744776,5,5,5,15,A,20,A,0.0412992150744776,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central,C,Corey Branch,Inside,0.00115295134874947
371830509003003,950.863905650313,5,0.00958000360504972,5,5,5,15,A,20,A,0.00958000360504972,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,88,6616.746083962521,0.0175853689730145,35,0.0173701580684384,26,0.00519567719657245,0.0485781547774747,7,0.0013988361683079699,0.007732243455208221,1,0.00019983373832971002,0.00176740897843761,26,0,0,0,0,7,0,0,0,0,1,0,0,0,0,26,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0.000399667476659419,0.000704562748358369,72,0.0143880291597391,0.0508999392028504,15,0.00299750607494565,0.0251665184638357,12,0.00239800485995652,0.0347493701676657,87,0.0173855352346847,0.0364821174724183,2,0,0,0,0,72,0,0,0,0,15,0,0,0,0,12,0,0,0,0,87,0,0,0,0,2,0,0,0,0,72,0,0,0,0,15,0,0,0,0,12,0,0,0,0,87,0,0,0,0,Central,C,Corey Branch,Inside,0.0132995884810046
371830509003004,590.294054195568,5,0.00543437424134669,5,5,5,15,A,20,A,0.00543437424134669,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,54,8630.61387299799,0.0107910218698043,13,0.00645177299684856,11,0.0021981711216268103,0.0205522962520085,2,0.000399667476659419,0.00220921241577378,0,0.0,0.0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,44,0.008792684486507229,0.0311055184017419,9,0.00179850364496739,0.0150999110783014,8,0.0015986699066376801,0.0231662467784438,53,0.0105911881314746,0.0222247382303238,1,0,0,0,0,44,0,0,0,0,9,0,0,0,0,8,0,0,0,0,53,0,0,0,0,1,0,0,0,0,44,0,0,0,0,9,0,0,0,0,8,0,0,0,0,53,0,0,0,0,Central,C,Corey Branch,Inside,0.00625679711717217
371830509003005,1344.28323108862,5,0.148234867728529,5,5,5,15,A,20,A,0.148234867728529,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,25,7419.06911855246,0.00499584345824274,10,0.004962902305268121,7,0.0013988361683079699,0.0130787339785509,2,0.000399667476659419,0.00220921241577378,0,0.0,0.0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,20,0.00399667476659419,0.0141388720007918,4,0.000799334953318839,0.00671107159035619,4,0.000799334953318839,0.0115831233892219,25,0.00499584345824274,0.0104833670897754,1,0,0,0,0,20,0,0,0,0,4,0,0,0,0,4,0,0,0,0,25,0,0,0,0,1,0,0,0,0,20,0,0,0,0,4,0,0,0,0,4,0,0,0,0,25,0,0,0,0,Central,C,Corey Branch,Inside,0.00336969498470959
371830509003006,1528.8004566662398,5,0.229443801549212,5,5,5,15,A,20,A,0.229443801549212,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,59,8282.8726493954,0.0117901905614529,20,0.009925804610536241,15,0.00299750607494565,0.0280258585254662,5,0.000999168691648548,0.0055230310394344395,0,0.0,0.0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,47,0.00939218570149635,0.0332263492018607,10,0.0019983373832971,0.0167776789758905,9,0.00179850364496739,0.0260620276257493,58,0.0115903568231232,0.0243214116482788,1,0,0,0,0,47,0,0,0,0,10,0,0,0,0,9,0,0,0,0,58,0,0,0,0,1,0,0,0,0,47,0,0,0,0,10,0,0,0,0,9,0,0,0,0,58,0,0,0,0,Central,C,Corey Branch,Inside,0.00712313257699388
371830509003007,1981.97529026607,5,0.17289602542361598,5,5,5,15,A,20,A,0.17289602542361598,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,86,10923.5515519003,0.017185701496355,32,0.015881287376858,25,0.00499584345824274,0.0467097642091103,7,0.0013988361683079699,0.007732243455208221,1,0.00019983373832971002,0.00176740897843761,25,0,0,0,0,7,0,0,0,0,1,0,0,0,0,25,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0.000399667476659419,0.000704562748358369,70,0.0139883616830797,0.0494860520027712,14,0.0027976723366159397,0.0234887505662467,11,0.0021981711216268103,0.0318535893203602,85,0.0169858677580253,0.0356434481052362,2,0,0,0,0,70,0,0,0,0,14,0,0,0,0,11,0,0,0,0,85,0,0,0,0,2,0,0,0,0,70,0,0,0,0,14,0,0,0,0,11,0,0,0,0,85,0,0,0,0,Central,C,Corey Branch,Inside,0.00787289734399972
371830509003008,1505.93772629165,5,0.0824612369575064,5,5,5,15,A,20,A,0.0824612369575064,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,40,5168.71259587302,0.007993349533188391,17,0.0084369339189558,12,0.00239800485995652,0.0224206868203729,4,0.000799334953318839,0.00441842483154755,0,0.0,0.0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,33,0.00659451336488042,0.0233291388013064,7,0.0013988361683079699,0.0117443752831233,6,0.00119900242997826,0.0173746850838329,40,0.007993349533188391,0.0167733873436406,1,0,0,0,0,33,0,0,0,0,7,0,0,0,0,6,0,0,0,0,40,0,0,0,0,1,0,0,0,0,33,0,0,0,0,7,0,0,0,0,6,0,0,0,0,40,0,0,0,0,Central,C,Corey Branch,Inside,0.00773887099699413
371830509003009,1041.25294454612,5,0.0807839663084212,5,5,5,15,A,20,A,0.0807839663084212,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,40,7769.35637832333,0.007993349533188391,16,0.00794064368842899,12,0.00239800485995652,0.0224206868203729,4,0.000799334953318839,0.00441842483154755,0,0.0,0.0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,33,0.00659451336488042,0.0233291388013064,7,0.0013988361683079699,0.0117443752831233,6,0.00119900242997826,0.0173746850838329,40,0.007993349533188391,0.0167733873436406,1,0,0,0,0,33,0,0,0,0,7,0,0,0,0,6,0,0,0,0,40,0,0,0,0,1,0,0,0,0,33,0,0,0,0,7,0,0,0,0,6,0,0,0,0,40,0,0,0,0,Central,C,Corey Branch,Inside,0.00514843161418118
371830509003010,1040.87220389976,5,0.0198302351383538,5,5,5,15,A,20,A,0.0198302351383538,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,57,11618.648636978602,0.0113905230847935,18,0.00893322414948262,14,0.0027976723366159397,0.0261574679571017,4,0.000799334953318839,0.00441842483154755,0,0.0,0.0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,46,0.00919235196316665,0.0325194056018211,10,0.0019983373832971,0.0167776789758905,9,0.00179850364496739,0.0260620276257493,56,0.0111906893464637,0.0234827422810968,1,0,0,0,0,46,0,0,0,0,10,0,0,0,0,9,0,0,0,0,56,0,0,0,0,1,0,0,0,0,46,0,0,0,0,10,0,0,0,0,9,0,0,0,0,56,0,0,0,0,Central,C,Corey Branch,Inside,0.00490590616696904
371830509003011,1373.43459883274,5,0.0651917596014784,5,5,5,15,A,20,A,0.0651917596014784,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,49,6538.720349304301,0.009791853178155771,18,0.00893322414948262,14,0.0027976723366159397,0.0261574679571017,4,0.000799334953318839,0.00441842483154755,0,0.0,0.0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,40,0.007993349533188391,0.0282777440015836,8,0.0015986699066376801,0.0134221431807124,7,0.0013988361683079699,0.0202704659311383,49,0.009791853178155771,0.0205473994959597,1,0,0,0,0,40,0,0,0,0,8,0,0,0,0,7,0,0,0,0,49,0,0,0,0,1,0,0,0,0,40,0,0,0,0,8,0,0,0,0,7,0,0,0,0,49,0,0,0,0,Central,C,Corey Branch,Inside,0.00749382102037954
371830509003012,1852.14167133494,5,0.0254724587239108,5,5,5,15,A,20,A,0.0254724587239108,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,37,4910.85186781716,0.007393848318199259,12,0.00595548276632174,9,0.00179850364496739,0.0168155151152797,2,0.000399667476659419,0.00220921241577378,0,0.0,0.0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,30,0.00599501214989129,0.0212083080011877,6,0.00119900242997826,0.0100666073855343,5,0.000999168691648548,0.0144789042365274,36,0.00719401457986955,0.0150960486092765,1,0,0,0,0,30,0,0,0,0,6,0,0,0,0,5,0,0,0,0,36,0,0,0,0,1,0,0,0,0,30,0,0,0,0,6,0,0,0,0,5,0,0,0,0,36,0,0,0,0,Central,C,Corey Branch,Inside,0.00753433436721565
371830509003013,737.795002281195,5,0.117312240180324,5,5,5,15,A,20,A,0.117312240180324,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,71,4404.38299684468,0.0141881954214094,31,0.0153849971463312,24,0.00479600971991303,0.0448413736407459,6,0.00119900242997826,0.00662763724732133,1,0.00019983373832971002,0.00176740897843761,24,0,0,0,0,6,0,0,0,0,1,0,0,0,0,24,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0.000399667476659419,0.000704562748358369,58,0.0115903568231232,0.0410027288022962,12,0.00239800485995652,0.0201332147710686,11,0.0021981711216268103,0.0318535893203602,70,0.0139883616830797,0.029353427851371003,2,0,0,0,0,58,0,0,0,0,12,0,0,0,0,11,0,0,0,0,70,0,0,0,0,2,0,0,0,0,58,0,0,0,0,12,0,0,0,0,11,0,0,0,0,70,0,0,0,0,Central,C,Corey Branch,Inside,0.0161203056252975
371830509003014,799.5769511148841,5,0.0804541357553451,5,5,5,15,A,20,A,0.0804541357553451,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,49,3725.3257753863704,0.009791853178155771,13,0.00645177299684856,11,0.0021981711216268103,0.0205522962520085,2,0.000399667476659419,0.00220921241577378,0,0.0,0.0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,40,0.007993349533188391,0.0282777440015836,8,0.0015986699066376801,0.0134221431807124,7,0.0013988361683079699,0.0202704659311383,49,0.009791853178155771,0.0205473994959597,1,0,0,0,0,40,0,0,0,0,8,0,0,0,0,7,0,0,0,0,49,0,0,0,0,1,0,0,0,0,40,0,0,0,0,8,0,0,0,0,7,0,0,0,0,49,0,0,0,0,Central,C,Corey Branch,Inside,0.0131532120824837
371830510001000,3965.92550073719,4,0.293170886956042,5,5,5,15,A,19,A,0.293170886956042,5,5,5,15,A,19,A,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.0025104862537262697
371830510001001,4261.837754659629,4,0.34921544271624394,4,5,5,14,A,18,A,0.34596461619165303,5,5,5,15,A,19,A,0.0032508265245909103,0.930894263811917,1,0,0,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.00477677399874357
371830510001002,3998.9748638202204,4,0.37838805814898296,4,5,5,14,A,18,A,0.2793259961927331,5,5,5,15,A,19,A,0.09906206195625,26.1800180589331,1,0,0,1,1,21,4011.92548178675,0.0041965085049239,13,0.00645177299684856,7,0.0013988361683079699,0.0130787339785509,4,0.000799334953318839,0.00441842483154755,3,0.000599501214989129,0.00530222693531283,7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,16,0.0031973398132753602,0.00563650198686695,3,0.000599501214989129,0.00212083080011877,1,0.00019983373832971002,0.00167776789758905,0,0.0,0.0,6,0.00119900242997826,0.00251600810154609,16,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.00523439433143395
371830510001003,4164.2352264814,4,0.518591998990316,4,5,5,14,A,18,A,0.41420800556807,4,5,5,14,A,18,A,0.104383993422246,20.12834629641,0,0,0,0,0,79,12738.454338001398,0.0157868653280471,58,0.0287848333705551,30,0.00599501214989129,0.0560517170509323,17,0.00339717355160506,0.0187783055340771,10,0.0019983373832971,0.0176740897843761,30,0,0,0,0,17,0,0,0,0,10,0,0,0,0,30,0,0,0,0,17,0,0,0,0,10,0,0,0,0,60,0.0119900242997826,0.0211368824507511,12,0.00239800485995652,0.00848332320047507,5,0.000999168691648548,0.00838883948794524,3,0.000599501214989129,0.008687342541916429,21,0.0041965085049239,0.00880602835541131,60,0,0,0,0,12,0,0,0,0,5,0,0,0,0,3,0,0,0,0,21,0,0,0,0,60,0,0,0,0,12,0,0,0,0,5,0,0,0,0,3,0,0,0,0,21,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.00620169432678555
371830510001004,4061.75585319159,4,0.655063646476966,4,5,5,14,A,18,A,0.539849341308886,4,5,5,14,A,18,A,0.11521430516808,17.5882611999185,0,0,0,0,0,179,19603.0879874002,0.035770239161018,133,0.06600660066006599,71,0.0141881954214094,0.13265573035387299,40,0.007993349533188391,0.0441842483154755,23,0.00459617598158332,0.040650406504065005,71,0,0,0,0,40,0,0,0,0,23,0,0,0,0,71,0,0,0,0,40,0,0,0,0,23,0,0,0,0,136,0.0271773884128405,0.0479102668883691,27,0.00539551093490216,0.0190874772010689,11,0.0021981711216268103,0.0184554468734795,7,0.0013988361683079699,0.0202704659311383,47,0.00939218570149635,0.0197087301287777,136,0,0,0,0,27,0,0,0,0,11,0,0,0,0,7,0,0,0,0,47,0,0,0,0,136,0,0,0,0,27,0,0,0,0,11,0,0,0,0,7,0,0,0,0,47,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.009131214434942659
371830510001005,3172.3995160686,4,0.520214063162536,4,5,5,14,A,18,A,0.516115442353943,4,5,5,14,A,18,A,0.00409862080859269,0.7878719740246841,0,0,0,0,0,177,10171.5801581989,0.0353705716843586,147,0.0729546638874414,77,0.0153871978513876,0.14386607376406,44,0.008792684486507229,0.0486026731470231,26,0.00519567719657245,0.0459526334393779,77,0,0,0,0,44,0,0,0,0,26,0,0,0,0,77,0,0,0,0,44,0,0,0,0,26,0,0,0,0,135,0.0269775546745108,0.0475579855141899,27,0.00539551093490216,0.0190874772010689,11,0.0021981711216268103,0.0184554468734795,7,0.0013988361683079699,0.0202704659311383,47,0.00939218570149635,0.0197087301287777,135,0,0,0,0,27,0,0,0,0,11,0,0,0,0,7,0,0,0,0,47,0,0,0,0,135,0,0,0,0,27,0,0,0,0,11,0,0,0,0,7,0,0,0,0,47,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.017401426056435
371830510001006,3159.47298039703,4,0.5177659973890569,4,5,5,14,A,18,A,0.39971501097449197,4,5,5,14,A,18,A,0.118050986414564,22.800065475496897,0,0,0,0,0,237,22501.230199306297,0.0473605959841412,197,0.097769175413782,103,0.0205828750479601,0.19244422854153398,59,0.0117901905614529,0.0651717662653264,35,0.0069941808415398396,0.0618593142453164,103,0,0,0,0,59,0,0,0,0,35,0,0,0,0,103,0,0,0,0,59,0,0,0,0,35,0,0,0,0,180,0.0359700728993477,0.0634106473522532,36,0.00719401457986955,0.0254499696014252,15,0.00299750607494565,0.0251665184638357,9,0.00179850364496739,0.0260620276257493,63,0.0125895255147717,0.0264180850662339,180,0,0,0,0,36,0,0,0,0,15,0,0,0,0,9,0,0,0,0,63,0,0,0,0,180,0,0,0,0,36,0,0,0,0,15,0,0,0,0,9,0,0,0,0,63,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.010532757449293002
371830510001007,2396.19363911817,5,0.373204918967301,4,5,5,14,A,19,A,0.30438249731005296,5,5,5,15,A,20,A,0.0688224216572481,18.440920298608898,1,0,0,1,1,139,15308.0349188313,0.0277768896278296,38,0.0188590287600189,20,0.00399667476659419,0.0373678113672882,12,0.00239800485995652,0.0132552744946427,6,0.00119900242997826,0.0106044538706257,20,0,0,0,0,12,0,0,0,0,6,0,0,0,0,20,0,0,0,0,12,0,0,0,0,6,0,0,0,0,106,0.0211823762629492,0.0373418256629935,21,0.0041965085049239,0.0148458156008314,9,0.00179850364496739,0.0150999110783014,6,0.00119900242997826,0.0173746850838329,37,0.007393848318199259,0.0155153832928675,106,0,0,0,0,21,0,0,0,0,9,0,0,0,0,6,0,0,0,0,37,0,0,0,0,106,0,0,0,0,21,0,0,0,0,9,0,0,0,0,6,0,0,0,0,37,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.0090801987803809
371830510001008,2340.89341943504,5,0.36273139251474795,4,5,5,14,A,19,A,0.314856023762604,5,5,5,15,A,20,A,0.0478753687521439,13.1985733079878,1,0,0,1,1,5,732.792015705065,0.000999168691648548,3,0.00148887069158044,1,0.00019983373832971002,0.0018683905683644102,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000799334953318839,0.00140912549671674,1,0.00019983373832971002,0.000706943600039589,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.00682321844785547
371830510001009,3625.6266066937105,4,0.24971624556945102,5,5,5,15,A,19,A,0.214989745029801,5,5,5,15,A,19,A,0.0347265005396496,13.906384208388099,0,0,0,0,0,2,153.775016019815,0.000399667476659419,2,0.000992580461053624,1,0.00019983373832971002,0.0018683905683644102,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000399667476659419,0.000704562748358369,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.00019983373832971002,0.000419334683591015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.0130060139271407
371830510001010,2031.1122606216602,5,0.304060726736112,5,5,5,15,A,20,A,0.304060726736112,5,5,5,15,A,20,A,0.0,0.0,0,0,0,0,0,37,5614.681526787171,0.007393848318199259,19,0.00942951438000943,10,0.0019983373832971,0.0186839056836441,6,0.00119900242997826,0.00662763724732133,4,0.000799334953318839,0.00706963591375044,10,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,0,0,6,0,0,0,0,4,0,0,0,0,28,0.00559534467323187,0.00986387847701716,6,0.00119900242997826,0.00424166160023753,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,10,0.0019983373832971,0.004193346835910139,28,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,0,0,0,28,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,0,0,0,Hillsborough-Wade,D,Kay Crowder,Inside,0.00658986619694744
